Artist_Name,Birth_Year,Turnover,Sold Lots,Highest Price
Sou Fujimoto,1971,,,
Spain Rodriguez,1940,,,
Spatial Information Design Lab,2004,,,
Spencer Drate,1942,,,
Spencer Silver,1941,,,
Spencer Sweeney,1973,,,
Spike Jonze,1969,,,
Spike Lee,1957,,,
Squid Labs,2004,,,
"SQUINT/OPERA, London, England",2002,,,
Srdan Dragojevic,1963,,,
Stacy Benjamin,1970,,,
Stan Brakhage,1933,,,
Stan Douglas,1960,,,
Stan VanDerBeek,1927,,,
Stanislav Kolibal,1925,,,
Stanislaw Fijalkowski,1922,,,
Stanislaw Wejman,1944,,,
Stanislaw Zagorski,1933,,,
Stanley Boxer,1926,,,
Stanley Brouwn,1935,,,
Stanley Fisher,1925,,,
Stanley J. Forman/Boston Herald via Associated Press,1945,,,
Stanley Kubrick,1928,,,
Stanley Landsman,1930,,,
Stanley Lench,1934,,,
Stanley Mouse,1940,,,
Stanley Stellar,1945,,,
Stano Filko,1937,,,
Stanya Kahn,1968,,,
Starr Ockenga,1938,,,
Stash Two (Josh Franklin),1967,,,
Stefan Diez,1971,,,
Stefan KÃ¼rten,1963,,,
Stefan Knapp,1921,,,
Stefan Moore,1944,,,
Stefan Sagmeister,1962,,,
Stefan Tcherepnin,1977,,,
Stefan Wewerka,1928,,,
Stefana McClure,1959,,,
Stefanie Posavec,1981,,,
Stefano Giovannoni,1954,,,
Steffani Jemison,1981,,,
Steina,1940,,,
Stephan Augustin,1967,,,
Stephan Balkenhol,1957,1154292,49,88625
Stephan Erfurt,1958,,,
Stephan Van Dam,1959,,,
Stephan von Huene,1932,,,
Stephane Aubier,1964,,,
Stephanie Brody Lederman,1939,,,
Stephanie Forsythe,1970,,,
Stephanie Rothman,1936,,,
Stephanie Spray,1980,,,
Stephanie Taylor,1971,,,
Stephen Ancona,1932,,,
Stephen Antonakos,1926,,,
Stephen Armellino,1955,,,
Stephen Beck,1950,,,
Stephen Brody,1926,,,
Stephen Cassell,1963,,,
Stephen Daldry,1961,,,
Stephen Durkee,1939,,,
Stephen Frears,1941,,,
Stephen Frykholm,1942,,,
Stephen Hobson,1942,,,
Stephen Kaltenbach,1940,,,
Stephen Kroninger,1957,,,
Stephen Laub,1945,,,
Stephen Livick,1945,,,
Stephen Lynn Berens,1952,,,
Stephen Malinowski,1953,,,
Stephen Mathewson,1962,,,
Stephen Metts,1968,,,
Stephen Mindel,1938,,,
Stephen Peart,1958,,,
Stephen Perrin,1932,,,
Stephen Posen,1939,,,
Stephen Prina,1954,,,
Stephen R. Johnson,1952,,,
Stephen R. Milanowski,1953,,,
Stephen Scheer,1954,,,
Stephen Shore,1947,423067,54,43750
Stephen Sollins,1967,,,
Stephen Vitiello,1964,,,
Stephen White,1948,,,
Sterling Ruby,1972,2912751,23,591009
Steve DiBenedetto,1958,,,
Steve Fagin,1946,,,
Steve Gianakos,1938,,,
Steve Jobs,1955,,,
Steve McGarry,1953,,,
Steve McGugan,1960,,,
Steve McQueen,1969,,,
Steve Poleskie,1938,,,
Steve Reich,1936,,,
Steve Reinke,1963,,,
Steve Salmieri,1945,,,
Steve Szabo,1940,,,
Steve Wolfe,1955,,,
Steven B. Smith,1963,,,
Steven Campbell,1954,,,
Steven Cortright,1942,,,
Steven D. Foster,1945,,,
Steven E. Nestler,1946,,,
Steven Holl,1947,,,
Steven Holl Architects,1976,,,
Steven K. Levine,1946,,,
Steven Parrino,1958,448324,4,212074
Steven Pippin,1960,,,
Steven Shainberg,1963,,,
Steven Soderbergh,1963,,,
Steven Sorman,1948,,,
Steven Spielberg,1946,,,
Steven T. Kaneko,1962,,,
Steven Trefonides,1926,,,
Stevenson J. Palfi,1952,,,
Sthembiso Sibisi,1976,,,
"Stiff Records, London",1976,,,
Stig BrÃ¸gger,1941,,,
Stipe Brcic,1948,,,
Stuart Brisley,1933,,,
Stuart Diamond,1942,,,
Stuart Klipper,1941,,,
Stuart Marshall,1949,,,
Stuart Sherman,1946,,,
Studio AR.DI.TI,1969,,,
Studio B/C,2009,,,
Studio Boggeri,1933,,,
Studio Boot,1992,,,
Studio Libertiny,2006,,,
Studio Opi,1955,,,
Studio Tetrarc,1969,,,
Sture Johannesson,1935,,,
Sturtevant,1924,,,
Su Braden,1940,,,
Su Friedrich,1954,,,
Sue Coe,1951,,,
Sue de Beer,1973,,,
Sue Williams,1954,486352,12,137500
Sue Williamson,1941,,,
Suguru Ishizaki,1963,,,
Sule Attems,1960,,,
Superstudio,1966,,,
Sur Rodney (Sur),1954,,,
Susan Barron,1947,,,
Susan Friedman,1941,,,
Susan Hambleton,1940,,,
Susan Harris/The New York Times,1954,,,
Susan Hefuna,1962,,,
Susan Hiller,1940,,,
Susan Kaprov,1946,,,
Susan Kare,1954,,,
Susan Meiselas,1948,,,
Susan Raymond,1945,,,
Susan Rothenberg,1945,300316,7,137500
Susan Rynard,1961,,,
Susan Schwalb,1944,,,
Susan Sellers,1967,,,
Susan Shaw,1951,,,
Susan Turcot,1966,,,
Susan Unterberg,1941,,,
Susan Warms Dryfoos,1950,,,
Susan Weil,1930,,,
Susana Soares,1977,,,
Susana Solano,1946,,,
Susanne Bier,1960,,,
Susi Berger,1937,,,
Suzan Frecon,1941,,,
Suzanne Hausammann,1937,,,
Suzanne McClelland,1959,,,
Suzanne R. Dworsky,1929,,,
Sven Lukin,1934,,,
Sven-Ã…ke Johansson,1943,,,
Svend Wiig Hansen,1922,,,
Sven-Eric Juhlin,1940,,,
Svetlana Alpers,1936,,,
Svetlana Kopystiansky,1950,,,
SWAMP,1999,,,
"Swatch AG, Switzerland",1983,,,
Swoon,1977,,,
Sydney Cash,1941,,,
Sydney Drum,1952,,,
Syl Labrot,1929,,,
Sy-Lab,2007,,,
Sylvano Bussotti,1931,,,
Sylvia Plachy,1943,,,
Sylvia Plimack Mangold,1938,,,
Sylvia Wolf,1957,,,
Sylvie Fleury,1961,,,
"Synthetic Industries, Chattanooga, TN",1969,,,
Sze Tsung Leong,1970,,,
T.J. Wilcox,1965,,,
Tabaimo,1975,,,
Tabor Robak,1986,,,
Tacita Dean,1965,,,
Tad Savinar,1950,,,
Tad Yamashiro,1930,,,
Tadaaki Kuwayama,1932,,,
Tadanori Yokoo,1936,,,
Tadao Ando,1941,,,
Tadasky (Tadasuke Kuwayama),1935,,,
Tadeusz Dominik,1928,,,
Tadeusz Myslowski,1943,,,
Takaaki Okada,1978,,,
Takahama Kazuhide,1930,,,
Takahisa Kamijyo,1940,,,
Takako Saito,1929,,,
Takao Sasai,1956,,,
Takao Yamada,1938,,,
Takashi Murakami,1962,18363658,457,8826036
Takehisa Kosugi,1938,,,
Takehito Koganezawa,1974,,,
Takeji Iwamiya,1920,,,
Takenobu Igarashi,1944,,,
Takeshi Ishiguro,1969,,,
Takeshi Kawashima,1930,,,
Takis,1925,,,
Takuma Nakahira,1938,,,
Tal Streeter,1934,,,
Tala Madani,1981,,,
Tam Van Tran,1966,,,
Tamami Shima,1937,,,
Tamara Gayer,1969,,,
Tancredi,1927,,,
Tania Bruguera,1968,,,
Tanyth Berkeley,1969,,,
Tapio Salmelainen,1941,,,
Tarn Adams,1978,,,
Taryn Simon,1975,,,
Tatsuo Miyajima,1957,,,
Tauba Auerbach,1981,1735118,12,1089346
Tawfik Abu Wael,1976,,,
Taylor Hackford,1944,,,
Tchah-Sup Kim,1942,,,
Technology Will Save Us,2012,,,
Ted Croner,1922,,,
Ted Muehling,1953,,,
Ted Shaine,1947,,,
Ted Stamm,1944,,,
Teddy Cruz,1962,,,
Teepack Spezialmaschinen GmbH & Co. KG,1948,,,
Teiji Furuhashi,1960,,,
Tejo Remy,1960,,,
Tengiz Abuladze,1924,,,
Teo GonzÃ¡lez,1964,,,
Teodoro GonzÃ¡lez de LeÃ³n,1926,,,
Teodoro Maus,1934,,,
Teona Strugar Mitevska,1974,,,
Teppo Asikainen,1968,,,
Terence Conran,1931,,,
Terence Davies,1945,,,
Terence Koh,1977,,,
Terence La Noue,1941,,,
Terence Riley,1954,,,
Teresa Moro,1970,,,
Teresa Zabala,1938,,,
Teresita Fernandez,1968,,,
Terrance Nelson Taylor,1937,,,
Terrence Malick,1943,,,
Terrol Dew Johnson,1973,,,
Terry Adkins,1953,,,
Terry Allen,1943,,,
Terry Atkinson,1939,,,
Terry deRoy Gruber,1953,,,
Terry Evans,1944,,,
Terry Fox,1943,,,
Terry Gilliam,1940,,,
Terry Haass,1923,,,
Terry Hirst,1950,,,
Terry Husebye,1945,,,
Terry Jennings,1940,,,
Terry Jones,1942,,,
Terry Riley,1935,,,
Terry Winters,1949,335602,31,68750
Tessie Chua,1949,,,
Test Dept.,1981,,,
Tetra Pak Research Laboratories,1951,,,
Tetsu Okuhara,1942,,,
Tetsumi Kudo,1935,,,
Tetsuo Mizuno,1948,,,
Tetsuo Ochikubo,1923,,,
Tetsuya Ichimura,1930,,,
Tetsuya Noda,1940,,,
"Texas Instruments, Inc., Dallas, TX",1930,,,
ThÃ©o Angelopoulos,1935,,,
The Beatles,1960,,,
The Coil,1982,,,
"The Custanite Corp., Brooklyn, NY",1952,,,
"The HeadBlade Company, LLC, Los Angeles, CA",2000,,,
The Mathworks,1984,,,
The Opte Project,2003,,,
The Propeller Group,2006,,,
Thea Djordjadze,1971,,,
Theo Watson,1981,,,
Theo Wujcik,1936,,,
Theodor Puschkarski,1946,,,
Theodore Waddell,1928,,,
Theodoros Stamos,1922,,,
Thiago Rocha Pitta,1980,,,
Thierry Kuntzel,1948,,,
Thinking Machines Corporation,1983,,,
Thom Andersen,1943,,,
Thom Mayne,1944,,,
Thom O'Connor,1937,,,
Thomas Bamberger,1948,,,
Thomas Baumann,1967,,,
Thomas Bayrle,1937,,,
Thomas Blossfeldt,1950,,,
Thomas Chimes,1921,,,
Thomas Cornell,1937,,,
Thomas Demand,1964,,,
Thomas Dolby,1958,,,
Thomas E. Noy,1948,,,
Thomas Eggerer,1963,,,
Thomas Eriksson,1959,,,
Thomas F. Barrow,1938,,,
Thomas Florschuetz,1957,,,
Thomas Geismar,1931,,,
Thomas Han,1979,,,
Thomas Heatherwick,1970,,,
Thomas Hirschhorn,1957,,,
Thomas Huber,1955,,,
Thomas Jenkins,1953,,,
Thomas Kiesewetter,1963,,,
Thomas Klinkowstein,1950,,,
Thomas LÃ¼chinger,1953,,,
Thomas Lanigan-Schmidt,1948,,,
Thomas Leeser,1952,,,
Thomas Lenk,1933,,,
Thomas Locher,1956,,,
Thomas Minkler,1933,,,
Thomas Mohr,1948,,,
Thomas Mukarobgwa,1924,,,
Thomas Nozkowski,1944,,,
Thomas Patti,1943,,,
Thomas Roma,1950,,,
Thomas Ruff,1958,1620658,87,101410
Thomas SchÃ¼tte,1954,,,
Thomas Scheibitz,1968,,,
Thomas Sicurella,1960,,,
Thomas Sprechmann,1940,,,
Thomas Struth,1954,2023611,40,456500
Thomas Tulis,1961,,,
Thomas V. Paulson,1925,,,
Thomas W. Fleming,1944,,,
Thomas Wachweger,1943,,,
Thomas Young,1924,,,
Thomaz Farkas,1924,,,
Thornton Dial,1928,,,
Thornton Willis,1936,,,
Thurston Moore,1958,,,
Tibor Kalman,1949,,,
Tiehai Zhou,1966,,,
Tim Bavington,1966,,,
Tim Berrescheim,1975,,,
Tim Brennan,1966,,,
Tim Burton,1958,,,
Tim Edler,1965,,,
Tim Ferguson Sauder,1972,,,
Tim Gardner,1973,,,
Tim Kantor,1932,,,
Tim Lee,1975,,,
Tim Parsey,1960,,,
Tim Pope,1956,,,
Tim Rollins,1955,,,
Tim Scott,1937,,,
Tim Sharp,1974,,,
Timm Ulrichs,1940,,,
Timo Sarpaneva,1926,,,
Timo Tauno Pajunen,1945,,,
Timothy Greenfield-Sanders,1952,,,
Timothy West,1937,,,
Tina Barney,1945,,,
Tina Weymouth,1950,,,
Tino Sehgal,1976,,,
Tirtza Even,1963,,,
Tisch School of the Arts,1965,,,
Titus Kaphar,1976,,,
Toba Khedoori,1964,,,
Toba Tucker,1935,,,
Tobia Scarpa,1935,,,
Tobias Frere-Jones,1970,,,
Tobias Madison,1985,,,
Tobias Putrih,1972,,,
Toby Mussman,1940,,,
Toby Paterson,1974,,,
Tod Papageorge,1940,,,
Todd Field,1964,,,
Todd Greene,1967,,,
Todd Haynes,1961,,,
Todd MacAllen,1966,,,
Todd Phillips,1970,,,
Todd Siler,1953,,,
Todd Solondz,1959,,,
Tokiyoshi Tsubouchi,1946,,,
Tokujin Yoshioka,1967,,,
Tolga KaraÃ§elik,1981,,,
Tom AhlstrÃ¶m,1943,,,
Tom Arndt,1944,,,
Tom Blackwell,1938,,,
Tom Chomont,1942,,,
Tom DeFanti,1948,,,
Tom Dixon,1959,,,
Tom Drahos,1947,,,
Tom Friedman,1965,,,
Tom Gormley,1937,,,
Tom Holland,1936,,,
Tom Hunter,1965,,,
Tom Igoe,1967,,,
Tom Kalin,1962,,,
Tom Knechtel,1952,,,
Tom Levine,1945,,,
Tom Marioni,1937,,,
Tom McGlynn,1958,,,
Tom of Finland,1920,,,
Tom O'Sullivan,1967,,,
Tom Otterness,1952,297210,14,212500
Tom Phillips,1937,,,
Tom Rubnitz,1956,,,
Tom Sachs,1966,,,
Tom Sherman,1947,,,
Tom Shortlidge,1943,,,
Tom Slaughter,1955,,,
Tom Wedell,1949,,,
Tom Wesselmann,1931,,,
Tom Wiscombe,1970,,,
Tom Wood,1951,,,
Tom Zimmermann,1925,,,
TomÃ¡Å¡ Gabzdil LibertÃ­ny,1979,,,
Tom-Arne Solhaug,1969,,,
Tomas Rajlich,1940,,,
Tomas Saraceno,1973,,,
Tomas Schmit,1943,,,
Tomasz LipiÅ„ski,1955,,,
Tomasz Szulecki,1953,,,
Tomio Kinoshita,1923,,,
Tomio Miki,1937,,,
Tomislav Gotovac,1937,,,
Tomma Abts,1967,,,
Tommy Hartung,1980,,,
Tomohiro Nishikado,1944,,,
Tomoko Miho,1931,,,
Tomoko Sawada,1977,,,
Tomonori Toyofuku,1925,,,
Tomoyuki Sugiyama,1954,,,
Ton Homburg,1952,,,
Tone Vigeland,1938,,,
Toni Basil,1943,,,
Toni Costa,1935,,,
Toni Grand,1935,,,
Toni Schneiders,1920,,,
Tony Bevan,1951,301428,8,146820
Tony Cokes,1956,,,
Tony Conrad,1940,,,
Tony Cragg,1949,5505931,44,780147
Tony DeLap,1927,,,
Tony Esposito,1943,,,
Tony Fitzpatrick,1958,,,
Tony Jannetti,1947,,,
Tony Labat,1951,,,
Tony Lewis,1986,,,
Tony Oursler,1957,,,
Tony Palladino,1930,,,
Tony Ray-Jones,1941,,,
Tony Swain,1967,,,
Tony Urquhart,1934,,,
Tony Wright,1949,,,
Toon Verhoef,1946,,,
Toots Zynsky,1951,,,
"Toray Industries, Inc., Tokyo",1926,,,
Torben Holmback,1933,,,
Tord Boontje,1968,,,
Torsten Slama,1967,,,
Torsten Thorup,1944,,,
Toru Iwatani,1955,,,
Torun BÃ¼low-HÃ¼be,1929,,,
Toshi Ichiyanagi,1933,,,
Toshihiro Katayama,1928,,,
Toshiko Okanoue,1928,,,
Toshimitsu Imai,1928,,,
Toshio Iwai,1962,,,
Toshio Matsumoto,1932,,,
Toshio Shibata,1949,,,
Toshiro Mayuzumi,1929,,,
Toshiyuki Kita,1942,,,
"Touch Press, London",2010,,,
Toyin Ojih Odutola,1985,,,
Toyo Ito,1941,,,
"Toyo Ito & Associates, Architects",1971,,,
Tracey Emin,1963,1473136,100,215933
Tracey Moffatt,1960,,,
Tracy Nakayama,1974,,,
Tranquillo Casiraghi,1923,,,
"Transnatural, Amsterdam",2009,,,
Trenton Doyle Hancock,1974,,,
Trevor Key,1947,,,
Trevor Makhoba,1956,,,
Trevor Oakes,1982,,,
Trevor Winkfield,1944,,,
Tria Giovan,1961,,,
Trisha Brown,1936,,,
Trisha Donnelly,1974,,,
Tristan Eaton,1978,,,
Troels WÃ¶rsel,1950,,,
Troy Brauntuch,1954,,,
Trudi Sitterle,1921,,,
Tsai Ming-liang,1957,,,
Tsibi Geva,1951,,,
Tsuguyoshi Sadashima,1952,,,
Tsune Sugimura,1926,,,
Tsuneo Nakai,1947,,,
Tsurumaki Kazuya,1966,,,
Tuan Andrew Nguyen,1976,,,
Tunga,1952,,,
Turlif Vilbrandt,1968,,,
Tuur Van Balen,1981,,,
TVTV,1972,,,
Twan Verdonck,1979,,,
Tyson Reeder,1974,,,
Uche Okeke,1933,,,
Udo M. Geissler,1932,,,
Ueli Berger,1937,,,
Ugo Gregoretti,1930,,,
Ugo La Pietra,1938,,,
Ugo Rondinone,1964,2918066,38,375000
Ulay,1943,,,
Uli Aigner,1965,,,
Ulises CarriÃ³n,1941,,,
"Ulji, Inc., Korea",1994,,,
Ulli Maier,1951,,,
Ulm Hochschule fÃ¼r Gestaltung,1953,,,
Ulrich RÃ¼ckriem,1938,,,
Ulrike MÃ¼ller,1971,,,
Ulrike Nattermuller,1955,,,
Ulrike Rosenbach,1943,,,
Ulu Grosbard,1929,,,
Ulysse Comtois,1931,,,
Umberto Catalano,1944,,,
Umberto Giangrandi,1943,,,
Umberto Orsoni,1940,,,
"Umbra, Buffalo, New York",1979,,,
UN Studio,1998,,,
UN Studio Van Berkel & Bos,1988,,,
Una,1992,,,
UNICEF United Nations Children's Fund,1946,,,
"Unimark International Corporation, New York",1964,,,
United Architects,2002,,,
"United Democratic Front (UDF), South Africa",1983,,,
Urs Fischer,1973,1174883,7,1092500
Urs LÃ¼thi,1947,,,
Ursula Morley Price,1936,,,
Ursula von Rydingsvard,1942,,,
Ushio Shinohara,1932,,,
Uta Barth,1958,,,
Uwe Bremer,1940,,,
Uwe Kowski,1963,,,
Uwe Lausen,1941,,,
Uwe Loesch,1943,,,
Uwe Tobias,1973,,,
V. Lorenzo Porcelli,1933,,,
V. Michael Bove,1960,,,
VÃ©rÃ©na Paravel,1971,,,
Vaclav Pozarek,1940,,,
VÃ­ctor Arregui,1962,,,
Vagrich Bakhchanyan,1938,,,
ValÃ©rie Belin,1964,,,
Valdir Cruz,1952,,,
Valentin Carron,1977,,,
Valerie Jaudon,1945,,,
Valerio Adami,1935,,,
Valery Gerlovin,1945,,,
Valery Shchekoldin,1946,,,
VALIE EXPORT,1940,,,
Valto Kokko,1933,,,
Valve,1996,,,
Van Deren Coke,1921,,,
Vanalyne Green,1948,,,
Vanessa Beecroft,1969,,,
Varujan Boghosian,1926,,,
Varvara Alexandrovna Rodchenko,1925,,,
Vasudeo S. Gaitonde,1924,,,
Vasyl Krychevsky,1927,,,
"Venini & Co., Murano, Italy",1921,,,
Venturi and Rauch,1964,,,
"Venturi, Rauch and Scott Brown",1980,,,
Vera LiskovÃ¡,1924,,,
Vera Lutter,1960,,,
Vern Blosum,1936,,,
Vern Hume,1956,,,
Verne Dawson,1961,,,
Verner Panton,1926,,,
Vernon Fisher,1943,,,
Vernon Pascoe,1942,,,
Vesa Hinkola,1970,,,
"Vessel, Inc.",2001,,,
Via Lewandowsky,1963,,,
Viaceslav Kalinin,1939,,,
Vibeke Tandberg,1967,,,
"Vibram S.p.A., Albizzate, Italy",1937,,,
Vic Delucia/The New York Times,1933,,,
Vico Magistretti,1920,,,
Victor Burgin,1941,,,
Victor Grippo,1936,,,
Victor MagariÃ±os,1924,,,
"Victor Masayesva, Jr.",1951,,,
Victor Mira,1949,,,
Victor Moscoso,1936,,,
Victor Schrager,1950,,,
Victor Skrebneski,1929,,,
Victoria Gil,1963,,,
Victoria Gitman,1972,,,
Victoria Sambunaris,1964,,,
Vija Celmins,1938,,,
Vijay Kumar,1942,,,
Vik Muniz,1961,1177324,41,104052
Viking Life-Saving Equipment A/S,1960,,,
Viktor Rogy,1924,,,
Vince Scirano,1966,,,
Vincent Alan W,1960,,,
Vincent Borrelli,1960,,,
Vincent Cafarelli,1930,,,
Vincent Carelli,1953,,,
Vincent de Rijk,1962,,,
Vincent Desiderio,1955,,,
Vincent Fecteau,1969,,,
Vincent Kohler,1977,,,
Vincent Leow,1961,,,
Vincent Longo,1923,,,
Vincent Patar,1961,,,
Vincent Smith,1929,,,
Vincente Rojo,1932,,,
"Vincent-HRD Company Ltd., Stevenage, Herts, England",1928,,,
Vinicio Berti,1921,,,
Violet Hopkins,1973,,,
Vipp,1939,,,
Virgin Records,1972,,,
Virginia Overton,1971,,,
Virginia San Fratello,1971,,,
Visual AIDS Artists Caucus,1988,,,
Vit Mach,1945,,,
Vitaly Komar,1943,,,
Vito Acconci,1940,,,
"VitsÅ“, London, England",1959,,,
Vittorio Fiorucci,1931,,,
Vittorio Gregotti,1927,,,
Vittorio Taviani,1929,,,
Vivian Cherry,1920,,,
Viviane Sassen,1972,,,
Vivienne Westwood,1941,,,
Vlada Petric,1928,,,
Vladimir Borissovitch Yankilevsky,1938,,,
Vladimir Nikolaevich Nemukhin,1925,,,
Vladimir Perisic,1976,,,
Vladimir Syomin,1938,,,
Vladimir Velickovic,1935,,,
Vlatko Gilic,1935,,,
Vlieger & Vandam,2004,,,
Volker HÃ¼ller,1976,,,
"Volkswagenwerk, Germany",1938,,,
Vuokko Eskolin,1930,,,
Vuyile Voyiya,1961,,,
W. Craig Carter,1961,,,
W. D. Slater,1923,,,
W. Koenigstein,1944,,,
Wade Guyton,1972,4375687,21,1092500
Wael Shawky,1971,,,
Walasse Ting,1929,,,
Waldemar Cordeiro,1925,,,
Waldemar Kutner,1934,,,
Waldemar Swierzy,1931,,,
Waldo Diaz-Balart,1931,,,
Walead Beshty,1976,,,
Walid Raad,1967,,,
Wall Batterton,1932,,,
Wallace Berman,1926,,,
Wally Hedrick,1928,,,
Walter Ballmer,1923,,,
Walter Bender,1956,,,
Walter Chappell,1925,,,
Walter Dahn,1954,,,
Walter Darby Bannard,1934,,,
Walter De Maria,1935,,,
Walter Feldman,1925,,,
Walter Frederick Morrison,1920,,,
Walter Jule,1940,,,
Walter Niedermayr,1952,,,
Walter Obholzer,1953,,,
Walter Pichler,1936,,,
Walter Robinson,1950,,,
Walter Rogalski,1923,,,
Walter Salles,1956,,,
Walter SchmÃ¶gner,1943,,,
Walter Silver,1923,,,
Walter Sipser,1961,,,
Walter StÃ¶hrer,1937,,,
Walter Stein,1924,,,
Walter Tafelmaier,1935,,,
Walter Valentini,1928,,,
Walter Weberhofer Quintana,1923,,,
Walter William Barker,1921,,,
Walter Zehringer,1940,,,
Waltercio Caldas,1946,,,
Walton Ford,1960,1248076,4,1212500
Wang Jianwei,1958,,,
Wangechi Mutu,1972,791434,11,287500
Ward Jackson,1929,,,
Ward Shelley,1950,,,
Wardell Milan,1978,,,
Warner Bros. Records,1958,,,
Warren Sonbert,1947,,,
Warrington Colescott,1921,,,
Wayman R. Spence,1934,,,
Wayne Gravning,1935,,,
Wayne Gudmundson,1949,,,
Wayne Levin,1945,,,
Wayne Sorce,1946,,,
Wayne Thiebaud,1920,,,
Wenda Gu,1955,,,
Wenda Von Weise,1941,,,
Wendell Brooks,1939,,,
Wendell Castle,1932,,,
Wendy MacNeil,1943,,,
Wendy Meng,1944,,,
Weng Fen,1961,,,
Werkplaats Martin van Oel,1990,,,
Werner Aisslinger,1964,,,
Werner BÃ¼ttner,1954,,,
Werner Blaser,1924,,,
Werner Haypeter,1955,,,
Werner Herzog,1942,,,
Werner Jeker,1944,,,
Werner John,1941,,,
Werner Knaupp,1936,,,
Werner Schroeter,1945,,,
Werner Zryd,1923,,,
Wes Anderson,1969,,,
Wes Disney,1946,,,
Wes Lang,1972,,,
Wes Wilson,1937,,,
West 8 Urban Design & Landscape Architecture BV,1987,,,
"Westone Laboratories, Inc.",1959,,,
Wheeler Winston Dixon,1950,,,
Whit Stillman,1952,,,
Whitfield Lovell,1959,,,
Wieki Somers,1976,,,
Wiel Arets,1955,,,
Wijnanda Deroo,1955,,,
Wiktor GÃ³rka,1922,,,
Wil Shriner,1953,,,
Wild Plakken,1977,,,
Wilfred Pezold,1934,,,
Wilhelm Ebentreich,1952,,,
Wilhelm Sasnal,1972,255312,16,55062
Wilhelm SchÃ¼rmann,1946,,,
Will De L'ecluse,1951,,,
Will Duke,1973,,,
Will Hiroshi Oda,1943,,,
Will Insley,1929,,,
Will Sales,1928,,,
Will Wright,1960,,,
Willem de Ridder,1939,,,
Willem de Rooij,1969,,,
Willem Jan Neutelings,1959,,,
Willi Bunkowski,1949,,,
William Allan,1936,,,
William Anastasi,1933,,,
William Anthony,1934,,,
William Bailey,1930,,,
William Brice,1921,,,
William Brui,1946,,,
William Bryant,1946,,,
William Campbell,1954,,,
William Christenberry,1936,,,
William Clift,1944,,,
William Clutz,1933,,,
William Crutchfield,1932,,,
William Dear,1944,,,
William E. Krallman,1925,,,
William E. Massie,1962,,,
William E. Sauro/The New York Times,1929,,,
William Eggleston,1939,,,
William Fares,1942,,,
William Frederick Weege III,1935,,,
William Friedkin,1935,,,
William G. Larson,1942,,,
William Gedney,1932,,,
William Graatsma,1925,,,
William J. Mac Donald,1956,,,
William K. Greiner,1957,,,
William Katavolos,1924,,,
William Kentridge,1955,4419247,151,384261
William Klein,1928,,,
William Kurelek,1927,,,
William L. Tolan,1963,,,
William Lansing Plumb and Associates,1963,,,
William Leavitt,1941,,,
William Maguire,1943,,,
William Majors,1930,,,
William N. Touzani,1954,,,
William Pettet,1942,,,
William Plumb,1932,,,
William Pope.L,1955,,,
William Pye,1938,,,
William R. Current,1923,,,
William Reimann,1935,,,
William Ronald,1926,,,
William Ross Abrams,1920,,,
William Schwedler,1942,,,
William Scott,1964,,,
William Sharples,1963,,,
William Stephen Sutton,1956,,,
William Stumpf,1936,,,
William T. Wiley,1937,,,
William T. Williams,1942,,,
William Tucker,1935,,,
William Turnbull,1922,,,
William Villalongo,1975,,,
William Walmsley,1923,,,
William Wegman,1943,,,
William Wood,1960,,,
Willie Birch,1942,,,
Willie Cole,1955,,,
Willie Doherty,1959,,,
Willy Ã˜rskov,1920,,,
Willy Heeks,1951,,,
Willy Kaufmann,1932,,,
Willys de Castro,1926,,,
Wilson Bigaud,1931,,,
Wim Crouwel,1928,,,
Wim Gijzen,1941,,,
Wim T Schippers,1942,,,
Wim van Stek,1925,,,
Wim Wenders,1945,,,
Win Knowlton,1953,,,
Winfred Gaul,1928,,,
Winfried Holtz,1937,,,
Winka Dubbeldam,1966,,,
Winston Roeth,1945,,,
Winy Maas,1959,,,
Wojciech Fangor,1922,,,
Wojciech Prazmowski,1949,,,
Wojciech Zamecznik,1923,,,
Wolf D. Prix,1942,,,
Wolf Kahn,1927,,,
Wolf Karnagel,1940,,,
Wolf Singer,1943,,,
Wolf von dem Bussche,1934,,,
Wolf Vostell,1932,,,
Wolf Zimmerman,1925,,,
Wolfgang GÃ¤fgen,1936,,,
Wolfgang Laib,1950,,,
Wolfgang Schmidt,1930,,,
Wolfgang Schneider,1950,,,
Wolfgang Stoerchle,1944,,,
Wolfgang Tillmans,1968,10215274,81,720597
Wolfgang Weingart,1941,,,
Wolfram Peters,1952,,,
Wong Kar-wai,1958,,,
Woody Allen,1935,,,
Woody van Amen,1936,,,
Woody Vasulka,1937,,,
Wout De Vringer,1959,,,
Wu Tsang,1982,,,
Wu Wenguang,1965,,,
Xaveer de Geijter,1957,,,
Xaveer de Geyter,1970,,,
Xavier Dolan,1989,,,
Xenon Straub,1972,,,
Xiao Lu,1962,,,
Xiao Yu,1965,,,
Ximena Cuevas,1963,,,
Xiomara De Oliver,1967,,,
"XPIRAL, Murcia",1997,,,
Xu Bing,1955,2257620,8,1044108
Xu Zhen,1977,244933,6,95574
YÄ±lmaz GÃ¼ney,1937,,,
Yael Bartana,1970,,,
Yael Hersonski,1970,,,
Yael Mer,1976,,,
Yamagiwa Corporation,1994,,,
Yamina Bachir-Chouikh,1954,,,
Yang Fudong,1971,,,
Yang Zhang,1967,,,
Yang Zhenzhong,1968,,,
